,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
漂亮,-0.0047425767,-0.009418519,-0.0048768925,-0.00037006408,0.003988997,-0.0017898347,0.008311255,-0.0014069596,0.007453106,-0.009027324,0.0001649212,-0.005903495,-0.0038616466,0.009812807,-0.009868056,-0.006827393,0.0076033557,0.0046410803,0.008676496,0.0069922,0.008638887,-0.00786744,-0.008609141,-0.0043423725,0.0013670111,-0.0025181607,-0.007857634,-0.0041567707,0.009628628,0.0009641744,-0.006504469,0.002668376,0.0015962956,0.0069072787,-0.0047279876,0.009863003,0.007107486,0.0055825743,-0.008573106,0.0033624407,-0.00272162,-0.0071204305,0.0017111424,5.402457e-05,-0.006147388,0.002549851,-0.004147254,0.006913811,0.0055274945,-0.003715504
最爛,-0.0030197909,0.0061759353,0.0033284638,0.002799798,-0.0036659974,-0.0064338264,0.008395656,-0.006721897,-0.0075217085,0.0060458253,0.0040816227,-0.009322413,0.0037295783,0.006391753,-0.008360403,-0.0016955128,0.0028660407,0.007356213,-0.008314897,-0.0064863544,-0.0070264875,-0.0015179625,-0.008036627,0.006166966,0.0009958316,-0.006884652,-0.0066594863,-0.0024255947,0.00081874203,-0.0023867893,0.0085071195,-0.004859309,0.004058534,0.0012364506,-0.0052359486,-0.004344861,-0.0019300794,-0.0053834547,-0.0048235953,-0.0032959047,0.009356197,0.0039329138,-0.0015603434,-0.0004964982,-0.009471166,0.006158379,-0.0019334961,-0.0014387447,0.0015512641,-0.006709818
下班,0.005525807,-0.009155987,0.0043841964,-5.8634373e-06,0.0063958243,-0.0036867245,-0.0040032086,-0.0028924458,0.009214352,-0.009827485,0.0031208708,-0.0027124528,-0.00945452,0.005101459,0.0021836038,0.0023209932,-0.0062132287,-0.0007386746,-0.0030573641,0.008577762,0.00347694,0.00039537527,0.0096385535,0.005888722,-0.01005408,0.00840803,0.0072918776,0.0042722896,-0.008262038,-0.0056997025,-0.008457872,0.009380566,0.00845094,0.0043689106,0.0022741023,0.008348289,-0.0062853056,-0.0016884002,0.0026004557,0.0015954465,0.008106239,0.0006474083,0.0028527323,-0.0033451538,0.008744314,-0.004702315,0.0071607833,-0.0069152615,-0.0016169375,0.005401513
舒壓,0.0054054675,-0.0011205607,0.0019225086,-0.0019546351,-0.00973756,-0.0070472895,0.0004633043,-0.010217984,-0.008600112,0.003467032,0.0026846377,-0.00022416061,-0.007188499,0.008222062,0.00080570526,-0.0018780006,0.009472147,-0.0034811408,0.008820612,0.0035590762,-0.009557671,0.006844854,-0.0024913708,-0.008061926,0.0043450943,-0.0017043949,0.00321636,0.004696472,0.0028764685,-0.0054040346,0.008229969,-0.009192346,0.0062871925,-0.0017160318,-0.0013012673,-0.0019274551,0.001940677,-0.008620493,-0.0043715946,0.008586696,0.008101239,0.0056748437,-0.00039001618,0.006167379,-0.0013826273,0.0041052443,-0.009386811,0.002251191,0.003848646,0.009669669
達到,-0.00915008,-0.002691109,0.009990823,0.006366999,0.0018112087,0.0098123085,-0.008400589,0.0021096491,-0.0026111894,-0.0018073635,0.00082094857,0.005908643,-0.009079227,-0.005031677,0.008803833,-0.0012898608,-0.007070595,0.0029578365,-0.009832958,-0.0022910833,0.0066071656,0.0032801952,-0.00026768495,0.005742476,0.0033701977,-0.005703533,-0.0008113783,-0.010076506,0.0015368569,-0.007001805,-0.00605041,0.001655199,-0.0058276057,0.002575758,0.00870351,-0.0012566871,-0.0030337535,-0.0020999296,0.00084539247,-0.0053843544,0.0069035087,-0.0026874715,0.00434725,0.009890827,-0.00015774427,0.00019067006,-0.008226481,-0.0030229958,-0.0096982615,0.0006259036
每一集,-0.009152207,-0.008621265,0.0003824504,-0.0045647654,-0.0021020148,-0.0070382883,-0.0031249605,-0.0066311895,0.009293067,0.003422138,0.0060405447,0.009346076,0.0036135276,0.0042836783,-0.0063590207,0.0012492094,-0.008623047,0.0048395437,-0.0039153583,0.0072405846,-0.004904092,0.0062817647,0.008104441,-6.158113e-05,-0.00750111,0.0067192647,0.0075631333,0.005201255,0.0062089586,0.0054069264,-0.0021063276,-0.008761568,0.007408944,0.004882768,-0.0038613514,-0.005098169,-0.0052852165,0.006933944,0.00920916,-0.003941417,-0.0012634317,0.0052422443,-0.0056055347,-0.0020434947,0.003169251,-0.002266906,0.0073393844,-0.004000226,0.00415358,-0.0075832345
維持,0.0057501206,-0.0043776007,-0.0072108516,-0.00812181,0.0059986264,0.0038694395,-0.0077288076,-0.0031753252,0.0020067343,-0.006188979,0.0005637047,-0.00037568866,-0.006266959,-0.00030349416,0.009829125,0.00492982,-0.005299683,0.0044542346,0.005394898,-0.0029800727,-0.004803791,-0.0062243557,0.004812102,-0.008748731,0.0073777665,0.0031382355,-0.0047922996,0.009108647,0.009862019,0.002510457,-0.005860291,0.004656548,-0.0047302656,-0.0028717523,-0.008311087,0.0059753,-0.0046975273,-0.0007677533,0.0061244634,0.0033401272,0.0019063179,0.010096645,0.0051147244,-0.0017697641,0.0072744023,0.00549044,-0.0061338022,-0.009747305,-0.0038475415,-0.0008141273
喬治,-0.0053438735,-0.0073798327,-0.0015301899,-0.00431148,0.00044714974,-0.0023114486,0.009537979,-0.0070534414,-0.0018657008,-0.0063704494,-0.004953553,0.0061521647,0.010218052,0.0059062676,-0.00278127,-0.0060516945,-0.0016405961,0.00095860264,-0.006073494,-0.007269925,0.0062897787,-0.007211291,-0.0021725297,0.0038154088,-0.0006341907,0.0081180455,-0.004538777,0.0038894892,-0.0024658807,-0.009659535,0.0010875465,-0.009107672,-0.000709023,-0.0020932232,0.0042532473,0.0067036534,-0.00044599126,0.0041761072,0.004886431,0.006078975,0.0071571292,-0.00253618,0.0003977979,0.0049014557,0.00096528075,-0.008063752,-0.0066555063,0.006645389,6.694136e-05,-3.4393965e-05
開啟,0.0030667223,0.004397542,-0.0040771468,-0.007339685,-0.0036690496,0.004005843,-0.0068755816,0.00037492238,0.0070637544,0.0050838063,0.006142395,-0.0083829,0.004733372,0.009199289,0.0033617925,-0.0013024393,-0.009601925,0.005531932,0.0047024405,-0.0064928182,-0.0009686642,0.008802902,-0.004396733,-0.00711215,0.0076238327,0.0037729423,0.0021517954,0.0038322138,-0.0053781266,0.0043286444,-0.009474432,0.009560563,0.009178789,-0.0025743817,-0.005122067,0.009426851,-0.009310038,0.009375708,0.0042390022,-0.003320389,0.0014964734,0.000783959,0.008434498,0.0028871344,-0.008642793,-0.008130337,-0.004301536,-0.0018030928,-0.008741559,0.0023500358
機智,0.008556569,0.0037433044,-0.007442968,0.0004544644,0.0038675896,0.0023732965,5.7577334e-05,-0.0086194705,-0.0046473537,0.003113727,-0.0035680332,-0.0029902204,-0.006684564,0.0054800366,0.0032858914,0.0025842213,-0.005635265,0.0024425385,0.0050985757,0.008839669,-0.008996005,0.0063581844,0.000993898,0.009421778,0.0002950644,0.0014145449,0.0057526864,-0.00816016,0.0054359934,-0.0021504392,-0.007711116,-0.0020738766,-0.0067735207,0.009406349,-0.006726979,-0.008328241,0.0009636063,0.0057005305,-0.010081399,0.0050712363,0.005150517,-0.0040695383,0.0029426399,-0.0013062959,-0.0037238086,-0.0063089696,-0.0025783249,0.0072439075,-0.0070861545,0.0032101504
女性,0.0045949,0.008919593,0.0044932873,-0.0035384765,0.0026074485,0.001139038,0.0028645934,0.008162081,-0.003776971,-0.004489603,0.0002068362,0.007820139,0.008153046,0.0015878285,-0.0049187313,0.004300616,-0.0006136989,-0.0064962273,-0.0043224357,-0.0039774873,-0.007834033,-0.0073269918,0.0060405186,0.0061884583,-0.005754183,0.006084838,0.006189406,-0.009536335,-0.009351987,-0.009114753,-0.00023766006,0.0011990337,-0.0004063051,-0.0077245333,-0.0014110524,-0.004226436,-0.0012170225,0.008637812,-0.0052913106,-0.0060287444,-0.0038922562,0.0028977708,-0.0029011182,6.3833926e-05,-0.009593528,0.0038916322,-0.005044563,0.0038541912,-0.0034977635,0.007858671
流行,-0.0073125986,0.0061096367,0.0022374075,-0.008602617,-0.0082953,0.0020253565,-0.0070164218,0.0046711895,-0.0069984975,0.0014204588,0.0031020292,0.0035187576,0.0029646154,-0.004898543,-0.008706197,0.00733897,-0.00030783878,0.00082936237,-0.0071740006,-0.00840567,0.0037278503,0.0035710647,-0.006169372,0.00063909363,-0.0073335515,-0.0033648144,-0.005552182,-0.0045367274,0.0033569813,0.0005294871,-0.004936856,-0.00282647,-0.00046026343,-0.009130595,0.003566507,-0.003979386,0.0028505267,-0.004186464,0.001211441,0.0073625115,0.0005558819,-0.0061009307,0.0065547535,0.0063904715,0.0014948699,0.00817699,0.006070676,-0.0008130173,0.0022932098,-0.0048388494
時尚,-0.01006809,-0.0074609825,0.0058665555,0.0017339943,0.0015159325,0.00519505,-0.0035170799,0.009715731,0.0037072627,0.00043271272,-0.009583864,0.006143219,0.009565133,0.004856922,8.473571e-05,0.0041972855,0.0029554786,-0.0028202008,0.0030608147,-0.005075886,-0.0052062618,-0.008471576,0.00029595208,-0.0075761904,-0.004147714,-0.000954989,-0.0028778529,0.008247937,0.00017251387,0.009309416,0.0021585666,-0.006839455,-0.005843642,0.007896328,0.005874453,0.0047846884,0.0041836994,0.0034550808,-0.0086651165,0.0020209667,-0.009695932,-0.001333229,-0.0024875437,0.0019103021,0.005146089,0.0008115934,0.0001359427,0.00069435115,0.001590097,-0.0017962663
吸引到,-0.005174554,-0.0067021674,-0.0056727678,-0.0059140567,0.0024711688,0.0018452359,-0.0003802689,-0.0010382662,0.003471416,0.009649278,-0.0025217696,-0.005813588,-0.0025114266,-0.0039495616,-0.0040576467,-0.0062928996,-0.0017039643,0.0072488543,0.008637859,-0.0013175168,0.009053529,0.0007642043,-0.0038992027,0.0022221277,0.008418593,0.004137947,0.008154387,-0.009545961,-0.005290156,-0.009594056,-0.01010534,0.004683878,-0.007422697,-0.008258094,-0.00085391576,-0.004026544,0.0015450652,0.008492626,-0.007098372,-0.0052696764,-0.0010713191,-3.5985413e-05,0.008743163,-0.0045697866,-0.005343664,0.0029341779,-0.008726329,-0.008536912,0.008730744,-0.0028931394
意味,-0.008046574,-0.0005250644,0.003397491,0.0030790023,0.0054737246,0.005756984,0.008201041,-0.004873807,0.0063094157,-0.007018162,-0.007753955,0.005526537,-0.0013184127,0.0050057336,-0.0050073396,0.00049846666,0.00494161,-0.007003013,0.0022213683,0.0029680359,-0.0033684543,-0.003944074,-0.005451,-0.0016413687,-0.007514178,0.00746759,0.0073941606,-0.0039320947,-0.005225861,0.008565687,-0.008043249,0.0029626337,-0.0065863007,0.0056561194,-0.0043742247,-0.0090015875,0.0013295241,0.0052224128,0.0073729176,0.0017583652,0.0054468783,0.003221205,-0.0003544166,-0.0035463215,-0.0019206812,-0.009496403,0.0057178736,0.0063467496,-0.007022454,-0.0026142152
還比,0.006106435,-0.004785463,-0.0036430575,-0.00545567,0.0031696118,-0.0019532817,0.00078935846,0.0018750557,-0.00027693575,0.00019177678,-0.0040574875,-0.0034216184,0.009738512,0.010105188,-0.0079055,0.0033190413,0.0067943977,0.0014807684,0.0052426434,0.0008327588,0.009812013,0.009605262,-0.008540698,0.0030560477,0.004939948,0.0019600845,0.006846219,0.007705461,0.0030466374,-0.002220312,0.006247847,0.0065909917,0.0019829418,0.0025392936,-0.006670418,0.009176369,-0.0067324927,-0.0042912397,-0.002882661,0.0045410604,-0.009129938,0.007849958,-0.007773976,-0.00048597675,0.004416403,0.008300778,-0.0030128432,-0.0066214264,0.0069179526,-0.0014659112
賣點,-0.009261656,0.0002442602,0.005050229,0.0017007107,0.0036790466,0.0047990875,0.0045038457,-0.00055875035,0.0060284506,0.008016069,-0.00986714,0.009042869,-0.0016598487,-0.008929076,-0.0029713982,0.009626686,0.0070109945,0.005420268,-0.0090695,-0.0029864192,0.005272029,0.00094949093,0.0045013702,0.008138902,0.00024921366,-0.0033740043,-0.004854353,-0.00079043244,-0.008433396,0.006302468,0.002660723,0.008673374,-0.009727026,-0.0011519912,-0.008741607,0.002865484,0.008321611,0.0023960085,0.009514763,-0.005810968,-0.0064044925,-0.0023112036,0.0071361926,-0.0048342957,0.0021147376,0.0033377276,-0.006719769,-0.009308177,0.0059051043,0.008186303
難免,-0.0065617426,-0.0055498355,0.00051571795,0.004194195,0.007256345,0.0018113226,-0.0021702887,-0.00627558,0.0030662115,0.008793982,-0.00027437895,0.009950429,0.0023916757,-0.005686586,0.0018995532,-0.0019745526,0.0032305545,-0.0074360897,-0.00060282246,-0.009935375,0.0037206162,-0.008328293,-0.006455525,-0.010056133,0.0027749904,0.004145246,0.005130659,-0.004474527,0.0090979235,-0.0067123515,0.0017984627,0.0026152455,-0.006380232,-0.007957379,-0.007988363,0.0009911798,0.0069054123,-0.0007569103,0.0018858778,0.006664386,-0.006189824,0.009843775,0.0031342285,0.007952923,0.005950569,-0.003373376,0.002611338,-0.008949371,0.0023876994,0.009604917
專注,-0.006021557,-0.0038583786,0.008866234,0.0044635865,-0.0014503215,-0.009597269,-0.0072490354,0.0071620764,0.008115219,0.007344349,0.0037286866,0.0033147596,0.009197367,-0.008225048,0.0032099402,-0.0027947114,-0.0031726123,0.006062304,0.009613216,-0.0050305794,-0.0018934755,-0.0034103992,0.006916929,0.0035075839,0.0075415387,-0.007752666,-0.0028469195,-0.0018331625,0.0066745314,0.0026935732,-0.009063543,0.0049266596,0.007936842,-0.008820916,0.0048830933,-0.0031195153,0.004126332,-0.0036858316,-0.0077957874,0.0045265337,-0.001726429,-0.0043876716,0.0026635164,-0.0048409253,-0.0034859662,-0.004392422,0.0045970376,-0.0075580985,-0.0065348977,-0.008636195
凱特,0.0059177377,0.0017845728,0.0032345634,-0.009679064,-0.0052011167,0.007614338,0.0060576596,-0.0033726336,-0.00029848868,0.008822719,-0.0019185683,-0.0016691582,0.007626671,0.009710133,-8.86719e-05,-0.005299102,0.0077089807,-0.0041117733,-0.0059436327,0.00800589,0.00824285,0.008212408,0.0050767153,-0.0051899203,-0.008004992,-0.001789527,0.004149037,0.0041487985,-0.009502767,-0.0012630865,-0.005162368,0.009865475,-0.00366996,0.0068260115,-0.006823518,-0.002604658,0.0024876022,0.007901249,0.0003076583,-0.008338132,-0.0005985561,0.0065216715,-0.006542925,-0.00040721483,-0.0017000227,-0.008459852,0.001993022,0.004637033,0.008458833,0.00177188
很會演,-9.931917e-05,0.0033030007,-0.006180983,-0.0043200855,0.00589387,-0.0066470695,-0.0054216767,-0.0020982933,0.0068983813,0.002201054,0.0074881692,-0.0067211064,-0.0009318762,0.0072002397,0.0072472515,-0.007953011,0.008670065,0.0061339755,-0.009368961,-0.0022890624,-0.0031508142,0.0069572553,0.006343109,0.008817435,0.005785672,-0.009220918,-0.005590662,0.009753209,-0.001056825,-0.007511903,0.0033281937,-0.0029426767,-0.0030667658,-0.0018648285,-0.0092402315,0.000121680954,-0.0032010763,-0.008240547,-0.0019708555,-0.0047365185,-0.00011699311,0.0037263334,-0.0022326284,0.0069120647,0.002778015,-0.007902421,-0.008383524,0.0065566367,-0.0041061374,-0.00802348
女版,0.0048270314,-5.749797e-06,-0.0011569901,0.0018648434,0.0061329072,-0.0047648526,-0.0048432173,0.0057333754,0.0061585857,0.0031207374,0.005690836,-0.0005386946,0.006946072,-0.002237887,-0.0041578994,-0.004408048,-4.4484666e-05,-0.00064950984,0.0071165287,-0.0049368576,-0.0075130407,-0.0053581055,0.001643657,-0.0077660237,-0.0095585175,-0.00079197105,0.0037690438,-0.00013832879,-5.160429e-05,-0.0016044136,0.0017094163,0.0070742345,-0.008675539,-0.0005958575,-0.0011616515,0.0010852179,0.007946135,-0.0015902601,0.0025298104,-0.002614864,0.0024645538,-0.008345678,-5.563141e-05,0.00067190046,-0.0010688734,0.008519471,-0.0005403287,0.006555249,0.0016717807,0.00025293074
給的,-0.008318199,-0.0045727426,-0.002249408,-0.008949589,-0.004854462,0.0024901305,-0.0075516044,0.0035402228,-0.0036814024,-0.0077772704,-0.0039038484,0.00060983433,-0.0060567902,0.0032445297,-0.0061288374,-0.0039719706,0.009362096,-0.005262392,0.008968589,0.007167812,0.007105029,0.002436157,-0.002393915,-0.0060821003,0.0071200924,0.006481916,0.0021843459,0.000498105,0.0031270802,-0.0050371564,0.001681398,-0.0035207844,-0.00023004631,0.008151262,-0.0026752104,0.00369149,-0.0027767913,-0.009464013,0.0015146737,0.0022036973,-0.0055750897,-0.0029225617,0.0019767398,-0.002372612,-0.0036524285,0.004733199,0.006008001,0.0025211074,-0.0036564027,0.0071817087
看還,-0.0100621395,-0.0072995783,-0.008612721,0.004456865,0.0005522173,-0.0014810998,-0.0028996575,-0.0062652966,0.008291811,-0.00053375366,0.002306339,-0.0017893165,0.0010572425,-0.008468531,0.009990088,0.008503614,0.0069574057,0.000120176584,-0.008668622,0.0075522223,0.007915909,-0.0007034889,-0.002637272,0.00756672,0.0041286987,-0.003299871,0.0069303154,0.007942881,-0.002878909,0.004594559,-0.005737792,0.0038259577,-0.003524963,0.0012239866,0.00672038,0.0027488132,0.005462027,0.0044922843,0.0011596424,-0.0063537913,0.0047010137,-0.00019671304,-0.007662422,0.0069804233,0.0076694065,-0.00084880326,-0.009104771,0.009012834,0.0036274916,0.00018517597
明星,0.0023034865,-0.006310806,-0.00457705,-0.0060968334,-0.0017052209,-0.0035873612,-0.005152751,0.0013730492,0.00022509885,1.03462235e-05,0.0032729555,0.009174692,0.0034701682,0.0028689122,0.0003250847,-0.0027849649,-0.0076038186,-0.0079844305,-0.0033981407,0.0021479994,0.0031771385,0.0033014105,-0.0057728775,-0.0034987987,0.0077675707,-0.00279625,0.007614958,0.008446106,-0.008265933,-0.0040500765,0.0069398717,0.001580975,2.8195267e-05,0.0021857668,0.00584789,-0.0061502187,0.0031296855,0.0033236614,-0.0070229582,-0.006480036,9.651436e-05,0.004158876,0.005742471,0.00848415,0.005823207,0.004061312,-0.007910981,-0.0039097285,0.0045540547,-0.009815186
添加,-0.0064660236,-0.0025436548,0.0065062735,-0.0017975692,0.001140217,-0.009473512,-0.00032395314,-0.0027521271,-0.008751929,-0.003663296,-0.009802056,-0.006572002,0.0024477467,0.009316859,-0.006490263,0.009784233,0.000593202,-0.004499845,0.0057671247,1.37635e-05,0.00909072,-0.0059397584,-0.007965896,-0.002683482,0.007834821,0.0060918652,0.0013808252,-0.004412319,-0.0057410095,0.0039911084,-0.0044135875,-0.001316807,0.0060978946,0.003860678,0.0032214418,0.00033590524,-0.0010542797,0.0065810424,0.004948659,-0.00023059263,0.0049327794,-0.00825359,-0.0029166571,-0.0039655073,0.00033804117,-0.0031541353,-0.00220571,0.008478734,-0.005815725,0.0019595816
以外,0.00763185,0.008026661,0.009144546,0.001706099,-0.0017258439,-0.006132988,0.000633753,-0.0013470908,-0.00036338842,-0.0013590839,0.004447069,-0.003441197,-0.008284929,0.00019255052,0.009906403,-0.010127229,-0.0053364406,0.009275489,-0.0067843967,0.0045762835,0.007845216,0.0017917085,0.008513344,-0.0077205873,0.004940218,-0.0020249705,0.00095904636,-0.0002792026,0.00474657,0.00075678906,-0.010468622,0.008812618,-0.005377831,0.0012004332,0.009273426,-0.0042612446,0.0021281922,0.0028574083,-0.004120871,0.005722913,0.002518776,0.0014306282,0.008378519,-0.00241006,0.0025273508,0.009382138,0.007939464,-0.004146792,0.0064676683,0.0065342183
很會,0.009831545,-0.0070306566,0.0057566524,0.0027575882,0.008606378,0.00046296307,-0.0014814922,-0.008951222,-0.0015846671,-0.008200042,0.0016187426,0.002310416,-0.0032255643,0.007170469,0.0030031218,0.0043689893,0.00013421013,-0.006916386,-0.00037857532,-0.0070407344,0.002021224,0.005062859,-0.00045804735,-0.0054592043,-0.0012260786,0.009144289,0.0027610667,-0.0026399388,-0.008202719,-0.0054817596,0.004206216,0.0012542212,-0.0047151977,0.008618789,-0.008443901,-0.00087503355,-0.007060223,-0.0019816076,-0.0048954627,-0.008263884,-0.008992403,0.0033622864,-0.009896997,-0.004932445,-0.0038960816,-0.009803581,-0.004220993,0.006327956,0.0056817513,-0.005286291
人會,0.009197039,-0.010611525,0.00814301,-0.0010650967,-0.0056583933,-0.0060040066,-0.0033236535,0.0050012786,-0.00408681,0.0065625594,-0.0100596575,0.009516732,0.009667344,-0.0006266053,-0.0029627588,-0.0028319757,2.3431143e-05,-0.0065563135,0.0075161033,-0.009495518,-0.0065946192,0.0021087895,0.008462037,0.003907417,-0.003022075,0.0064280117,0.004460439,-0.0015516602,-0.0098280525,0.009393163,-0.008167685,0.004325241,-0.005456951,0.007434479,0.0040879194,0.003317548,0.0035559975,-0.0075140493,-0.004936692,0.006810164,-0.0013206834,0.0053808037,-0.0006076474,-0.00062070426,-0.0077806953,-0.0010331443,-0.009037,0.007526245,0.0087726,0.008543171
得來,0.007107994,-0.0018085295,0.004611737,0.004733003,-0.0037079907,0.009913594,-0.00799185,-4.4227512e-05,0.00925499,0.009167068,-0.005805405,-0.0035638213,-0.006708238,-0.005575614,0.008809563,0.009884949,0.008640954,-0.009398255,0.0065613785,-0.0062592765,0.0025691253,0.002768198,0.002472087,-0.0031290704,-0.0031545192,0.0023199846,0.0043047606,-0.0008357274,0.0035011696,-0.008838137,-0.0013774555,-0.0048035276,0.0012451563,-0.0069356402,0.009241521,0.009041491,0.009051076,-0.0037890775,-0.0023417396,-0.002262442,0.0017383569,-0.0025438971,-0.0056705065,-0.0052759023,-0.008751163,0.0013202354,0.0065364763,0.0038872752,0.003475946,0.008147636
串聯,-1.145644e-05,-0.0011651724,-0.0024016707,0.001577482,-2.3497167e-05,0.010067623,0.003742893,0.0039329566,-0.0075251027,-0.0042055645,-0.0029403036,0.008476801,0.0054244692,0.00090087275,-2.4774014e-05,-0.008979358,-0.00888075,-0.008914408,-0.007722277,0.007256166,-0.0007816522,-0.0024062186,-0.009439611,-0.007826421,-8.17772e-06,0.0041158176,-0.0064667044,-0.008439402,-0.0033321052,0.0084910225,0.0047595464,0.0023863786,-0.0020003936,0.0018187513,-0.0074719223,-0.00915314,0.008663058,-0.008400562,-0.003803081,-0.0039145895,-0.006718657,0.010073459,-0.006844484,5.9326256e-05,0.007568112,-0.009887524,-0.0095494175,-0.006885373,-0.0061335354,0.004398558
站起來,0.009683456,0.00074666564,-0.0003459932,-0.004624193,0.008005205,-0.004546424,-0.006753985,0.0005963738,0.0023528081,-0.0026953463,-0.0074124243,-0.004075975,-0.009157443,0.009766279,-0.0007053514,0.006173818,-0.0059385775,-0.0060033826,-0.0009984054,0.004040057,-0.00922689,0.009542226,-0.009070249,-0.0017602495,0.0048319167,-0.00039245453,0.0012808943,0.0056032147,-0.0021416983,0.0041594324,-0.00060065114,0.0016029214,0.0035740728,0.0044620684,-0.002377387,-0.0013655444,0.0029547948,-0.0037961907,-0.01000885,-0.0040129446,0.010010305,-0.006987304,0.00516094,0.00860711,0.006451641,-0.0025122743,-0.005198202,-0.007916533,-0.0057617235,-0.0040086666
身上,0.0014944441,-0.008110211,0.004652371,-0.0056725987,0.0001752661,-0.006598097,-0.0026590815,0.008882786,-0.0034344448,0.003922161,-0.009691104,0.0064076753,-0.0028381704,0.0053234436,-0.007072142,0.0052651493,-0.0053498824,0.0023854545,-0.004671544,0.0006414026,-0.0027729068,0.005794471,-0.0029293108,0.008441544,0.0051225177,-0.0059559676,-0.0068561737,-0.0068575847,-0.0012924108,-0.00011766795,0.00924541,0.008352896,-0.0015877831,0.0022278628,0.008913101,0.005382316,-0.008339048,0.008610118,-0.008905972,-0.009576676,-0.008395481,0.008483284,0.0021847154,0.0018777874,0.007837618,-0.00898518,-0.0067107137,0.00505901,-0.00407024,-0.009818261
超正,0.00807954,0.005942735,-0.008649809,-0.0015656885,-0.0037859392,0.0021227677,0.00855018,0.0034272943,0.0026577744,0.010109732,0.0036850055,0.0012930608,-0.0057046455,0.005339358,0.004106622,-0.004661474,-0.0060172896,-0.004633654,-0.010213071,0.007775045,-0.0075404244,0.0078002294,0.0034775506,-0.0010262644,0.008386064,-6.8426976e-05,-0.00350299,-0.009239261,-0.007859337,0.0038618052,0.0020772363,0.004688256,-0.0034255139,-0.0021831444,-0.0006557981,-0.008307891,-0.0046224995,-0.00502713,0.0027951594,0.0013988451,-0.0024139648,0.0059071244,0.0059244824,0.006721699,0.004243574,-0.0014810505,-0.0029289457,0.0027451485,-0.0015554006,0.0051634484
幾位,-0.0043238113,0.0034297253,-0.0004510126,-0.0058793523,0.009219249,-0.00541931,0.009890234,-0.0062718587,-0.0064217914,0.004095955,0.0064713904,0.004164675,-0.008953873,-0.0063837045,0.009612071,0.00806712,-6.581251e-05,0.002707613,0.003445849,0.005231207,0.0020129955,-0.0056425924,-0.009703779,0.0049459883,-0.0005555771,0.008343547,-0.007480413,-0.0044632372,-0.007158185,0.0028003138,-0.00913751,-0.0045094574,-0.007573441,0.0063380613,0.00479588,-0.0074629514,-0.007867686,0.0023697284,0.00941683,-0.0028328842,-0.0072113946,0.006194072,0.007925382,0.0033683453,0.008063032,-0.009769264,-0.0024298464,-0.008156047,0.0023172956,-3.4881792e-05
天后,-0.006600142,0.008771739,-0.0026144076,-0.00957446,-0.0036858418,-0.009646166,-0.006288396,-0.00224156,0.009324316,-0.0069264434,-0.0041925646,0.0054926975,-0.006163473,0.0033189673,-0.0025847638,-0.0052633216,-0.008709773,0.0025615788,-0.0004728448,0.008056148,0.0046289926,0.00897151,-0.0033197436,-0.0044280975,-0.00210084,-0.0018138693,-0.009197436,-0.00021860418,-0.0009088247,0.000724953,0.009096242,-0.0047520455,-0.00038905098,0.0037574857,-0.0007054197,-0.0047658775,-0.0031612099,0.0065270793,0.0018179729,0.0039703744,-0.0040114922,0.00969716,-0.0054832306,0.0055810357,-0.0016771891,0.009756829,0.009004205,0.00956852,0.0013265134,-0.0014113634
整部戲,0.004350139,-0.0035464733,-0.001095916,-0.0057125217,-0.006532182,0.009979024,-0.008541269,-0.0036649986,-0.006766592,0.0007280638,-0.00031589155,0.0061947485,-0.0064702616,0.007543879,0.009071687,-0.0054224227,0.0059721568,-0.008440839,0.008379227,0.0047883596,0.009451221,-0.0045911837,-0.009521372,0.006685124,-0.0065688556,-0.003248622,0.0022276354,-0.009150588,0.0062313383,0.0034106383,0.003400844,-0.006685592,-0.0064183106,-0.008655345,0.010203472,0.0010537127,-0.0058135167,-0.0026115035,-0.0021833554,-0.0019190789,-0.007028273,0.001994144,-0.0020853183,-0.0067254263,-0.00045709204,-0.0064880857,0.0022047723,-0.0029830965,-0.0026173273,0.005786414
第一幕,0.0051328503,-0.0039657606,0.0055273594,-0.008730987,-0.0044433633,0.008526782,0.0019087654,-0.007020206,0.0019145472,-0.0032453728,0.002151501,-0.006005252,0.006923434,0.010016727,-0.007958611,-0.008670117,0.0017860372,0.00021037455,0.0029934621,0.008664594,0.00020595796,0.008517042,-0.003927412,0.006870544,-0.004795488,0.0067636347,0.0029772874,0.0068204245,0.0043085986,0.007123407,-0.00416976,-0.007411772,0.0033150609,0.0053634723,-0.008538071,-0.008493514,1.2345428e-05,-0.006298456,0.0031052805,0.008771552,0.0045410683,0.008129873,0.0064663445,-0.004779525,-0.008847655,-0.006731804,-0.0026087877,0.005597212,0.0037632096,-0.00053576747
